213 -0.35 26.65 498.624
215 -0.35 26.65 627.923
217 -0.35 26.65 1746.24
219 -0.35 26.65 1071.59
221 -0.35 26.65 544.987
223 -0.35 26.65 525.544
225 -0.35 26.65 501.159
227 -0.35 26.65 507.942
229 -0.35 26.65 549.016
231 -0.35 26.65 612.578
233 -0.35 26.65 782.971
235 -0.35 26.65 785.614
237 -0.35 26.65 675.805
239 -0.35 26.65 612.901
241 -0.35 26.65 896.501
243 -0.35 26.65 784.518
245 -0.35 26.65 634.736
247 -0.35 26.65 611.984
249 -0.35 26.65 641.941
251 -0.35 26.65 731.338
253 -0.35 26.65 604.998
255 -0.35 26.65 899.118
257 -0.35 26.65 1031.03
259 -0.35 26.65 1049.65
261 -0.35 26.65 1027.89
263 -0.35 26.65 817.376
265 -0.35 26.65 750.466
267 -0.35 26.65 631.68
269 -0.35 26.65 829.288
271 -0.35 26.65 768.28
273 -0.35 26.65 561.71
275 -0.35 26.65 658.32
277 -0.35 26.65 569.224
279 -0.35 26.65 675.049
281 -0.35 26.65 654.824
283 -0.35 26.65 653.298
285 -0.35 26.65 842.984
287 -0.35 26.65 873.319
289 -0.35 26.65 784.724
291 -0.35 26.65 730.704
293 -0.35 26.65 676.654
295 -0.35 26.65 704.56
297 -0.35 26.65 540.468
299 -0.35 26.65 469.845
301 -0.35 26.65 326.348
303 -0.35 26.65 403.41
305 -0.35 26.65 284.002
307 -0.35 26.65 203.742
309 -0.35 26.65 233.541
311 -0.35 26.65 186.331
313 -0.35 26.65 208.631
315 -0.35 26.65 251.288
317 -0.35 26.65 259.859
319 -0.35 26.65 347.894
321 -0.35 26.65 378.566
323 -0.35 26.65 245.401
325 -0.35 26.65 174.13
327 -0.35 26.65 226.67
329 -0.35 26.65 266.165
331 -0.35 26.65 308.769
333 -0.35 26.65 341.594
335 -0.35 26.65 296.101
337 -0.35 26.65 204.571
339 -0.35 26.65 203.62
341 -0.35 26.65 222.439
343 -0.35 26.65 202.522
345 -0.35 26.65 168.742
347 -0.35 26.65 187.469
349 -0.35 26.65 246.31
351 -0.35 26.65 242.162
353 -0.35 26.65 547.34
355 -0.35 26.65 770.371
357 -0.35 26.65 312.698
359 -0.35 26.65 324.605
361 -0.35 26.65 273.952
363 -0.35 26.65 296.648
365 -0.35 26.65 438.967
367 -0.35 26.65 584.668
369 -0.35 26.65 377.802
371 -0.35 26.65 160.215
373 -0.35 26.65 95.238
375 -0.35 26.65 128.182
377 -0.35 26.65 144.557
379 -0.35 26.65 146.253
381 -0.35 26.65 171.623
383 -0.35 26.65 163.651
385 -0.35 26.65 215.309
387 -0.35 26.65 254.191
389 -0.35 26.65 146.279
391 -0.35 26.65 120.981
393 -0.35 26.65 176.857
395 -0.35 26.65 373.438
397 -0.35 26.65 422.91
399 -0.35 26.65 610.236
401 -0.35 26.65 519.042
403 -0.35 26.65 144.147
405 -0.35 26.65 139.855
407 -0.35 26.65 119.613
409 -0.35 26.65 72.476
411 -0.35 26.65 72.559
413 -0.35 26.65 78.148
415 -0.35 26.65 180.982
417 -0.35 26.65 224.848
419 -0.35 26.65 108.781
421 -0.35 26.65 161.883
423 -0.35 26.65 170.124
425 -0.35 26.65 108.621
427 -0.35 26.65 149.413
429 -0.35 26.65 90.424
431 -0.35 26.65 80.304
433 -0.35 26.65 74.29
435 -0.35 26.65 40.615
437 -0.35 26.65 38.432
439 -0.35 26.65 30.414
441 -0.35 26.65 31.74
443 -0.35 26.65 36.502
445 -0.35 26.65 42.826
447 -0.35 26.65 27.744
449 -0.35 26.65 31.171
451 -0.35 26.65 31.535
453 -0.35 26.65 26.575
455 -0.35 26.65 30.204
457 -0.35 26.65 29.248
459 -0.35 26.65 26.152
461 -0.35 26.65 27.106
463 -0.35 26.65 23.318
465 -0.35 26.65 22.411
467 -0.35 26.65 26.316
469 -0.35 26.65 23.99
471 -0.35 26.65 19.127
473 -0.35 26.65 20.703
475 -0.35 26.65 20.245
477 -0.35 26.65 19.547
479 -0.35 26.65 19.605
481 -0.35 26.65 21.446
483 -0.35 26.65 16.115
485 -0.35 26.65 15.999
487 -0.35 26.65 16.911
489 -0.35 26.65 15.957
491 -0.35 26.65 17.818
493 -0.35 26.65 22.148
495 -0.35 26.65 24.353
497 -0.35 26.65 31.234
499 -0.35 26.65 19.455
1 -1.102 25.898 393.803
3 -1.102 25.898 178.67
5 -1.102 25.898 698.959
7 -1.102 25.898 1105.01
9 -1.102 25.898 998.061
11 -1.102 25.898 707.428
13 -1.102 25.898 100.805
15 -1.102 25.898 352.823
17 -1.102 25.898 3618.87
19 -1.102 25.898 505.19
21 -1.102 25.898 814.864
23 -1.102 25.898 735.308
25 -1.102 25.898 409.206
27 -1.102 25.898 470.617
29 -1.102 25.898 747.965
31 -1.102 25.898 813.527
33 -1.102 25.898 923.911
35 -1.102 25.898 792.103
37 -1.102 25.898 592.409
39 -1.102 25.898 696.297
41 -1.102 25.898 729.654
43 -1.102 25.898 642.235
45 -1.102 25.898 795.927
47 -1.102 25.898 760.88
49 -1.102 25.898 1346.32
51 -1.102 25.898 1507.01
53 -1.102 25.898 2520.94
55 -1.102 25.898 2254.71
57 -1.102 25.898 1838.78
59 -1.102 25.898 1700.91
61 -1.102 25.898 312.143
63 -1.102 25.898 442.635
65 -1.102 25.898 549.99
67 -1.102 25.898 401.137
69 -1.102 25.898 233.089
71 -1.102 25.898 318.867
73 -1.102 25.898 286.778
75 -1.102 25.898 358.082
77 -1.102 25.898 346.291
79 -1.102 25.898 237.815
81 -1.102 25.898 187.24
83 -1.102 25.898 371.966
85 -1.102 25.898 295.406
87 -1.102 25.898 779.528
89 -1.102 25.898 686.198
91 -1.102 25.898 727.066
93 -1.102 25.898 898.767
95 -1.102 25.898 876.866
97 -1.102 25.898 1125.52
99 -1.102 25.898 948.91
101 -1.102 25.898 1000.58
103 -1.102 25.898 879.404
105 -1.102 25.898 308.603
107 -1.102 25.898 830.32
109 -1.102 25.898 237.431
111 -1.102 25.898 532.057
113 -1.102 25.898 5852.18
115 -1.102 25.898 4160.89
117 -1.102 25.898 3354.65
119 -1.102 25.898 944.298
121 -1.102 25.898 1024.73
123 -1.102 25.898 1068.5
125 -1.102 25.898 1148.26
127 -1.102 25.898 1103.52
129 -1.102 25.898 1886.74
131 -1.102 25.898 1418.79
133 -1.102 25.898 1156.96
135 -1.102 25.898 1120.9
137 -1.102 25.898 1555.72
139 -1.102 25.898 1879.98
141 -1.102 25.898 3317.18
143 -1.102 25.898 3344.7
145 -1.102 25.898 2794.33
147 -1.102 25.898 3509
149 -1.102 25.898 1417.46
151 -1.102 25.898 1352.94
153 -1.102 25.898 579.699
155 -1.102 25.898 300.724
157 -1.102 25.898 1458.01
159 -1.102 25.898 3312.69
161 -1.102 25.898 4147.67
163 -1.102 25.898 4729.08
165 -1.102 25.898 1949.45
167 -1.102 25.898 3012.9
169 -1.102 25.898 2764.62
171 -1.102 25.898 1742.72
173 -1.102 25.898 2473.73
175 -1.102 25.898 1829.44
177 -1.102 25.898 2312.68
179 -1.102 25.898 2067.58
181 -1.102 25.898 2084.57
183 -1.102 25.898 2542.23
185 -1.102 25.898 2451.22
187 -1.102 25.898 2761.08
189 -1.102 25.898 2037.1
191 -1.102 25.898 3939.88
193 -1.102 25.898 1925.2
195 -1.102 25.898 2528.17
197 -1.102 25.898 2339.23
199 -1.102 25.898 1510.26
201 -1.102 25.898 1623.23
203 -1.102 25.898 2291.82
205 -1.102 25.898 1389.27
207 -1.102 25.898 5390.78
209 -1.102 25.898 1242.09
211 -1.102 25.898 5330.31
213 -1.102 25.898 3847.53
215 -1.102 25.898 2075.21
217 -1.102 25.898 399.209
219 -1.102 25.898 442.934
221 -1.102 25.898 3345.5
223 -1.102 25.898 1248.63
225 -1.102 25.898 3865.63
227 -1.102 25.898 1570.36
229 -1.102 25.898 1672.33
231 -1.102 25.898 1996.84
233 -1.102 25.898 1999.67
235 -1.102 25.898 867.907
237 -1.102 25.898 2820.27
239 -1.102 25.898 1989.97
241 -1.102 25.898 2285.46
243 -1.102 25.898 5865.11
245 -1.102 25.898 730.291
247 -1.102 25.898 962.26
249 -1.102 25.898 1914.08
251 -1.102 25.898 1486.11
253 -1.102 25.898 1615.46
255 -1.102 25.898 829.43
257 -1.102 25.898 4763.53
259 -1.102 25.898 2579.59
261 -1.102 25.898 1031.93
263 -1.102 25.898 691.627
265 -1.102 25.898 1356.39
267 -1.102 25.898 1970.49
269 -1.102 25.898 626.321
271 -1.102 25.898 818.419
273 -1.102 25.898 1146.94
275 -1.102 25.898 503.863
277 -1.102 25.898 1105.67
279 -1.102 25.898 1039.44
281 -1.102 25.898 918.016
283 -1.102 25.898 623.539
285 -1.102 25.898 420.945
287 -1.102 25.898 980.085
289 -1.102 25.898 1268.15
291 -1.102 25.898 1191.21
293 -1.102 25.898 764.554
295 -1.102 25.898 805.186
297 -1.102 25.898 2601.55
299 -1.102 25.898 1114.05
301 -1.102 25.898 1824.35
303 -1.102 25.898 640.448
305 -1.102 25.898 703.146
307 -1.102 25.898 562.194
309 -1.102 25.898 1194.61
311 -1.102 25.898 240.585
313 -1.102 25.898 204.519
315 -1.102 25.898 913.938
317 -1.102 25.898 1029.62
319 -1.102 25.898 1021.03
321 -1.102 25.898 1019.08
323 -1.102 25.898 1546.53
325 -1.102 25.898 1416.39
327 -1.102 25.898 694.095
329 -1.102 25.898 1218.37
331 -1.102 25.898 3612.46
333 -1.102 25.898 1244.32
335 -1.102 25.898 1230.26
337 -1.102 25.898 1834.41
339 -1.102 25.898 2138.18
341 -1.102 25.898 855.39
343 -1.102 25.898 313.088
345 -1.102 25.898 1099.36
347 -1.102 25.898 779.812
349 -1.102 25.898 1618.91
351 -1.102 25.898 1622.93
353 -1.102 25.898 123.393
355 -1.102 25.898 71.605
357 -1.102 25.898 58.571
359 -1.102 25.898 62.903
361 -1.102 25.898 65.303
363 -1.102 25.898 56.982
365 -1.102 25.898 62.197
367 -1.102 25.898 68.829
369 -1.102 25.898 174.773
371 -1.102 25.898 222.493
373 -1.102 25.898 213.191
375 -1.102 25.898 753.486
377 -1.102 25.898 1729.98
379 -1.102 25.898 470.117
381 -1.102 25.898 477.277
383 -1.102 25.898 847.765
385 -1.102 25.898 532.887
387 -1.102 25.898 192.827
389 -1.102 25.898 119.971
391 -1.102 25.898 72.366
393 -1.102 25.898 261.917
395 -1.102 25.898 884.27
397 -1.102 25.898 483.045
399 -1.102 25.898 67.356
401 -1.102 25.898 79.735
403 -1.102 25.898 287.112
405 -1.102 25.898 258.163
407 -1.102 25.898 63.382
409 -1.102 25.898 61.002
411 -1.102 25.898 72.555
413 -1.102 25.898 86.962
415 -1.102 25.898 168.226
417 -1.102 25.898 135.235
419 -1.102 25.898 144.288
421 -1.102 25.898 118.392
423 -1.102 25.898 360.397
425 -1.102 25.898 95.213
427 -1.102 25.898 42.479
429 -1.102 25.898 102.113
431 -1.102 25.898 82.702
433 -1.102 25.898 77.17
435 -1.102 25.898 179.165
437 -1.102 25.898 207.559
439 -1.102 25.898 216.085
441 -1.102 25.898 184.499
443 -1.102 25.898 118.929
445 -1.102 25.898 78.153
447 -1.102 25.898 82.897
449 -1.102 25.898 71.902
451 -1.102 25.898 75.18
453 -1.102 25.898 87.919
455 -1.102 25.898 54.146
457 -1.102 25.898 53.233
459 -1.102 25.898 69.549
461 -1.102 25.898 66.313
463 -1.102 25.898 80.788
465 -1.102 25.898 65.196
467 -1.102 25.898 41.564
469 -1.102 25.898 46.225
471 -1.102 25.898 72.879
473 -1.102 25.898 48.832
475 -1.102 25.898 49.672
477 -1.102 25.898 48.288
479 -1.102 25.898 47.951
481 -1.102 25.898 43.994
483 -1.102 25.898 63.306
485 -1.102 25.898 49.978
487 -1.102 25.898 45.167
489 -1.102 25.898 75.699
491 -1.102 25.898 41.419
493 -1.102 25.898 29.896
495 -1.102 25.898 30.607
497 -1.102 25.898 31.537
499 -1.102 25.898 277.514
1 -1.968 25.032 236.548
3 -1.968 25.032 13.791
5 -1.968 25.032 248.645
7 -1.968 25.032 376.775
9 -1.968 25.032 456.641
11 -1.968 25.032 1098.03
13 -1.968 25.032 732.511
15 -1.968 25.032 2602.69
17 -1.968 25.032 3731.76
19 -1.968 25.032 2396.04
21 -1.968 25.032 2505.25
23 -1.968 25.032 1920.85
25 -1.968 25.032 1566.3
27 -1.968 25.032 1514.37
29 -1.968 25.032 1943.52
31 -1.968 25.032 2268.53
33 -1.968 25.032 2442.35
35 -1.968 25.032 2020.69
37 -1.968 25.032 862.248
39 -1.968 25.032 1276.98
41 -1.968 25.032 1631.43
43 -1.968 25.032 1380.76
45 -1.968 25.032 2046.32
47 -1.968 25.032 2289.4
49 -1.968 25.032 2470.36
51 -1.968 25.032 2238.7
53 -1.968 25.032 2554.35
55 -1.968 25.032 2532.44
57 -1.968 25.032 2571.49
59 -1.968 25.032 2635.31
61 -1.968 25.032 1389.55
63 -1.968 25.032 1339.2
65 -1.968 25.032 1209.73
67 -1.968 25.032 1184.42
69 -1.968 25.032 854.278
71 -1.968 25.032 749.891
73 -1.968 25.032 801.316
75 -1.968 25.032 977.944
77 -1.968 25.032 954.884
79 -1.968 25.032 1072.81
81 -1.968 25.032 952.293
83 -1.968 25.032 1089.48
85 -1.968 25.032 1581.54
87 -1.968 25.032 2357.79
89 -1.968 25.032 1759.92
91 -1.968 25.032 739.142
93 -1.968 25.032 737.736
95 -1.968 25.032 612.655
97 -1.968 25.032 704.736
99 -1.968 25.032 836.203
101 -1.968 25.032 1794.49
103 -1.968 25.032 1918.91
105 -1.968 25.032 1631.16
107 -1.968 25.032 2758.83
109 -1.968 25.032 1318.33
111 -1.968 25.032 3681.8
113 -1.968 25.032 5690.34
115 -1.968 25.032 4107.14
117 -1.968 25.032 2909.97
119 -1.968 25.032 2214.84
121 -1.968 25.032 2235.71
123 -1.968 25.032 1637.62
125 -1.968 25.032 1465.93
127 -1.968 25.032 1293.44
129 -1.968 25.032 2208.88
131 -1.968 25.032 2035.51
133 -1.968 25.032 2155.58
135 -1.968 25.032 2246.72
137 -1.968 25.032 2566.04
139 -1.968 25.032 2669.2
141 -1.968 25.032 3912.55
143 -1.968 25.032 3960.63
145 -1.968 25.032 3382.85
147 -1.968 25.032 3510.32
149 -1.968 25.032 1101.2
151 -1.968 25.032 1017.75
153 -1.968 25.032 854.692
155 -1.968 25.032 410.055
157 -1.968 25.032 1421.27
159 -1.968 25.032 2612.23
161 -1.968 25.032 3302.22
163 -1.968 25.032 3747.93
165 -1.968 25.032 1803.71
167 -1.968 25.032 3000.92
169 -1.968 25.032 2999.38
171 -1.968 25.032 2585.54
173 -1.968 25.032 3636.38
175 -1.968 25.032 2821.83
177 -1.968 25.032 2991.56
179 -1.968 25.032 2682.73
181 -1.968 25.032 2441.5
183 -1.968 25.032 2665.55
185 -1.968 25.032 2308.43
187 -1.968 25.032 2418.48
189 -1.968 25.032 1966.3
191 -1.968 25.032 2947.77
193 -1.968 25.032 1831.71
195 -1.968 25.032 2096.1
197 -1.968 25.032 1839.53
199 -1.968 25.032 1637.97
201 -1.968 25.032 1710.1
203 -1.968 25.032 2124.48
205 -1.968 25.032 1951.42
207 -1.968 25.032 5093.86
209 -1.968 25.032 2481.01
211 -1.968 25.032 2937.3
213 -1.968 25.032 1953.54
215 -1.968 25.032 2737.66
217 -1.968 25.032 420.691
219 -1.968 25.032 523.219
221 -1.968 25.032 3682.82
223 -1.968 25.032 1075.5
225 -1.968 25.032 2457.5
227 -1.968 25.032 1539.5
229 -1.968 25.032 1713.73
231 -1.968 25.032 2510.49
233 -1.968 25.032 2814.42
235 -1.968 25.032 1814.58
237 -1.968 25.032 2619.05
239 -1.968 25.032 2403.4
241 -1.968 25.032 2521.42
243 -1.968 25.032 4126.36
245 -1.968 25.032 1434.56
247 -1.968 25.032 1565.12
249 -1.968 25.032 1764.57
251 -1.968 25.032 1473.61
253 -1.968 25.032 1948.59
255 -1.968 25.032 2109.01
257 -1.968 25.032 4402.55
259 -1.968 25.032 3254.59
261 -1.968 25.032 1838.53
263 -1.968 25.032 995.324
265 -1.968 25.032 1667.99
267 -1.968 25.032 1832.79
269 -1.968 25.032 674.641
271 -1.968 25.032 738.132
273 -1.968 25.032 481.942
275 -1.968 25.032 337.89
277 -1.968 25.032 316.742
279 -1.968 25.032 332.556
281 -1.968 25.032 304.591
283 -1.968 25.032 292.969
285 -1.968 25.032 367.524
287 -1.968 25.032 295.397
289 -1.968 25.032 514.228
291 -1.968 25.032 605.12
293 -1.968 25.032 635.441
295 -1.968 25.032 617.552
297 -1.968 25.032 731.4
299 -1.968 25.032 438.206
301 -1.968 25.032 534.646
303 -1.968 25.032 568.291
305 -1.968 25.032 647.056
307 -1.968 25.032 507.869
309 -1.968 25.032 1184.81
311 -1.968 25.032 705.018
313 -1.968 25.032 754.701
315 -1.968 25.032 987.441
317 -1.968 25.032 846.455
319 -1.968 25.032 1010.05
321 -1.968 25.032 1090
323 -1.968 25.032 1461.01
325 -1.968 25.032 1498.61
327 -1.968 25.032 1124.31
329 -1.968 25.032 1208.93
331 -1.968 25.032 2963.86
333 -1.968 25.032 1302.23
335 -1.968 25.032 1016.77
337 -1.968 25.032 940.311
339 -1.968 25.032 830.007
341 -1.968 25.032 466.939
343 -1.968 25.032 534.163
345 -1.968 25.032 512.11
347 -1.968 25.032 424.697
349 -1.968 25.032 478.395
351 -1.968 25.032 163.862
353 -1.968 25.032 85.773
355 -1.968 25.032 61.695
357 -1.968 25.032 35.055
359 -1.968 25.032 50.287
361 -1.968 25.032 47.264
363 -1.968 25.032 38.578
365 -1.968 25.032 40.722
367 -1.968 25.032 55.468
369 -1.968 25.032 40.805
371 -1.968 25.032 150.787
373 -1.968 25.032 316.534
375 -1.968 25.032 165.342
377 -1.968 25.032 143.817
379 -1.968 25.032 87.827
381 -1.968 25.032 46.413
383 -1.968 25.032 35.164
385 -1.968 25.032 31.209
387 -1.968 25.032 33.124
389 -1.968 25.032 135.79
391 -1.968 25.032 159.609
393 -1.968 25.032 46.49
395 -1.968 25.032 28.802
397 -1.968 25.032 29.757
399 -1.968 25.032 96.548
401 -1.968 25.032 128.955
403 -1.968 25.032 100.053
405 -1.968 25.032 68.927
407 -1.968 25.032 91.965
409 -1.968 25.032 100.711
411 -1.968 25.032 90.891
413 -1.968 25.032 119.638
415 -1.968 25.032 28.12
417 -1.968 25.032 28.882
419 -1.968 25.032 88.265
421 -1.968 25.032 80.687
423 -1.968 25.032 47.826
425 -1.968 25.032 79.356
427 -1.968 25.032 133.241
429 -1.968 25.032 66.95
431 -1.968 25.032 78.469
433 -1.968 25.032 79.268
435 -1.968 25.032 110.659
437 -1.968 25.032 108.713
439 -1.968 25.032 103.432
441 -1.968 25.032 118.008
443 -1.968 25.032 141.521
445 -1.968 25.032 138.196
447 -1.968 25.032 142.323
449 -1.968 25.032 141.934
451 -1.968 25.032 150.841
453 -1.968 25.032 165.366
455 -1.968 25.032 128.338
457 -1.968 25.032 130.528
459 -1.968 25.032 156.764
461 -1.968 25.032 143.079
463 -1.968 25.032 150.873
465 -1.968 25.032 160.107
467 -1.968 25.032 165.77
469 -1.968 25.032 178.71
471 -1.968 25.032 187.334
473 -1.968 25.032 181.235
475 -1.968 25.032 192.274
477 -1.968 25.032 200.53
479 -1.968 25.032 218.075
481 -1.968 25.032 227.665
483 -1.968 25.032 235.545
485 -1.968 25.032 230.362
487 -1.968 25.032 232.563
489 -1.968 25.032 244.886
491 -1.968 25.032 227.49
493 -1.968 25.032 206.002
495 -1.968 25.032 154.128
497 -1.968 25.032 115.738
499 -1.968 25.032 329.251
1 -2.963 24.037 204.132
3 -2.963 24.037 49.194
5 -2.963 24.037 151.831
7 -2.963 24.037 316.132
9 -2.963 24.037 488.79
11 -2.963 24.037 1122.61
13 -2.963 24.037 821.688
15 -2.963 24.037 2156.75
17 -2.963 24.037 2733.88
19 -2.963 24.037 2530.73
21 -2.963 24.037 2571.91
23 -2.963 24.037 2233.58
25 -2.963 24.037 2243.66
27 -2.963 24.037 2260.16
29 -2.963 24.037 2453.23
31 -2.963 24.037 2631.7
33 -2.963 24.037 2625.26
35 -2.963 24.037 2062.51
37 -2.963 24.037 1345.88
39 -2.963 24.037 1813.69
41 -2.963 24.037 2340.42
43 -2.963 24.037 2013.74
45 -2.963 24.037 2227.2
47 -2.963 24.037 2341.42
49 -2.963 24.037 2365.64
51 -2.963 24.037 2170.76
53 -2.963 24.037 2308.84
55 -2.963 24.037 2380.25
57 -2.963 24.037 2518.8
59 -2.963 24.037 2606.74
61 -2.963 24.037 1623.64
63 -2.963 24.037 1412.26
65 -2.963 24.037 1282.39
67 -2.963 24.037 1255.22
69 -2.963 24.037 981.434
71 -2.963 24.037 808.679
73 -2.963 24.037 833.839
75 -2.963 24.037 939.506
77 -2.963 24.037 926.985
79 -2.963 24.037 1074.85
81 -2.963 24.037 1088.47
83 -2.963 24.037 1163.16
85 -2.963 24.037 1693.99
87 -2.963 24.037 2474.03
89 -2.963 24.037 2224.7
91 -2.963 24.037 1412.17
93 -2.963 24.037 1147.61
95 -2.963 24.037 991.457
97 -2.963 24.037 1005.5
99 -2.963 24.037 1281.35
101 -2.963 24.037 1802.3
103 -2.963 24.037 1911.82
105 -2.963 24.037 2013.51
107 -2.963 24.037 2561.17
109 -2.963 24.037 2176.96
111 -2.963 24.037 3561.66
113 -2.963 24.037 4434.75
115 -2.963 24.037 3760.09
117 -2.963 24.037 2697.4
119 -2.963 24.037 2202.21
121 -2.963 24.037 2084.98
123 -2.963 24.037 1468.98
125 -2.963 24.037 1260.85
127 -2.963 24.037 1070.86
129 -2.963 24.037 1097.67
131 -2.963 24.037 1152.15
133 -2.963 24.037 1584.38
135 -2.963 24.037 1931.96
137 -2.963 24.037 2246.71
139 -2.963 24.037 2338.04
141 -2.963 24.037 3330.57
143 -2.963 24.037 3424.33
145 -2.963 24.037 2931.17
147 -2.963 24.037 2230.57
149 -2.963 24.037 260.063
151 -2.963 24.037 267.65
153 -2.963 24.037 436.564
155 -2.963 24.037 307.868
157 -2.963 24.037 489.066
159 -2.963 24.037 562.967
161 -2.963 24.037 614.309
163 -2.963 24.037 654.418
165 -2.963 24.037 597.154
167 -2.963 24.037 946.861
169 -2.963 24.037 1320.12
171 -2.963 24.037 1408.39
173 -2.963 24.037 2279.85
175 -2.963 24.037 2133.7
177 -2.963 24.037 2257.33
179 -2.963 24.037 2178.72
181 -2.963 24.037 2000.68
183 -2.963 24.037 1991.29
185 -2.963 24.037 1416.17
187 -2.963 24.037 1205.91
189 -2.963 24.037 960.242
191 -2.963 24.037 970.001
193 -2.963 24.037 915.217
195 -2.963 24.037 896.128
197 -2.963 24.037 855.639
199 -2.963 24.037 886.791
201 -2.963 24.037 926.808
203 -2.963 24.037 982.733
205 -2.963 24.037 1125.42
207 -2.963 24.037 2079.25
209 -2.963 24.037 1352.97
211 -2.963 24.037 1137.04
213 -2.963 24.037 826.727
215 -2.963 24.037 1828.19
217 -2.963 24.037 939.491
219 -2.963 24.037 895.779
221 -2.963 24.037 1087.86
223 -2.963 24.037 327.533
225 -2.963 24.037 294.668
227 -2.963 24.037 298.379
229 -2.963 24.037 370.474
231 -2.963 24.037 400.764
233 -2.963 24.037 442.109
235 -2.963 24.037 237.44
237 -2.963 24.037 164.535
239 -2.963 24.037 169.752
241 -2.963 24.037 97.728
243 -2.963 24.037 86.412
245 -2.963 24.037 162.569
247 -2.963 24.037 176.954
249 -2.963 24.037 190.61
251 -2.963 24.037 222.069
253 -2.963 24.037 265.497
255 -2.963 24.037 283.932
257 -2.963 24.037 271.177
259 -2.963 24.037 294.012
261 -2.963 24.037 417.877
263 -2.963 24.037 443.868
265 -2.963 24.037 547.955
267 -2.963 24.037 206.503
269 -2.963 24.037 161.33
271 -2.963 24.037 148.219
273 -2.963 24.037 60.283
275 -2.963 24.037 101.636
277 -2.963 24.037 93.661
279 -2.963 24.037 110.361
281 -2.963 24.037 126.454
283 -2.963 24.037 131.405
285 -2.963 24.037 193.88
287 -2.963 24.037 123.819
289 -2.963 24.037 140.167
291 -2.963 24.037 147.312
293 -2.963 24.037 161.065
295 -2.963 24.037 157.033
297 -2.963 24.037 132.347
299 -2.963 24.037 114.757
301 -2.963 24.037 123.413
303 -2.963 24.037 156.969
305 -2.963 24.037 187.108
307 -2.963 24.037 172.446
309 -2.963 24.037 286.298
311 -2.963 24.037 393.06
313 -2.963 24.037 551.152
315 -2.963 24.037 441.65
317 -2.963 24.037 233.974
319 -2.963 24.037 236.182
321 -2.963 24.037 263.236
323 -2.963 24.037 276.467
325 -2.963 24.037 333.713
